Country Name,Country Code,Indicator Name,Indicator Code,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Guinea,GIN,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.27963203979412,1.66805220146559,1.18874439297146,1.10937413126458,1.23758989132094,,0.819226753473681,0.358021136484573,0.409044369333383,0.39532330618207,0.373654276679994,,,,,0.398418373826446,0.408053055902446,1.59813000120305,,,
Guinea,GIN,Rural population (% of total population),SP.RUR.TOTL.ZS,69.677,69.405,69.131,68.856,68.58,68.302,68.023,67.743,67.461,67.178,66.894,66.609,66.322,66.034,65.745,65.455,65.164,64.859,64.54,64.207,63.86
Guinea,GIN,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.17212717165977,2.04637795465767,1.88722240234373,1.71882325943263,1.58622017453701,1.52036304149918,1.54391878282092,1.62623458786483,1.73143489804367,1.81854713580056,1.86788394417127,1.86389098165673,1.82766934792886,1.77999846365469,1.75919225577182,1.79319058387575,1.89684821720468,2.02054927281419,2.15143947423746,2.24771677104745,2.29122216753871
Guinea,GIN,Rural population,SP.RUR.TOTL,5477156,5590394,5696899,5795665,5888330,5978538,6071558,6171103,6278882,6394111,6514668,6637233,6759655,6881054,7003176,7129889,7266423,7414738,7575990,7748205,7927783
Guinea,GIN,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,70.6969985961914,70.8280029296875,70.6600036621094,70.4000015258789,70.4499969482422,68.8359985351563,69.0029983520508,69.0989990234375,69.3820037841797,68.7750015258789,68.7580032348633,69.0599975585938,69.1660003662109,68.7259979248047,68.4889984130859,68.1740036010742,68.0429992675781,67.6760025024414,67.9580001831055,66.9700012207031,66.5380020141602
Guinea,GIN,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,67.1340026855469,67.181999206543,66.9629974365234,66.7760009765625,66.7509994506836,65.1559982299805,65.3679962158203,65.4929962158203,65.745002746582,65.1039962768555,65.0400009155273,65.4150009155273,65.609001159668,65.2070007324219,64.9339981079102,64.6419982910156,64.4980010986328,64.213996887207,64.234001159668,63.148998260498,62.681999206543
Guinea,GIN,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,74.4000015258789,74.6139984130859,74.495002746582,74.1640014648438,74.2900009155273,72.6620025634766,72.7789993286133,72.8369979858398,73.1500015258789,72.5630035400391,72.5839996337891,72.8030014038086,72.8050003051758,72.3160018920898,72.1060028076172,71.7529983520508,71.6210021972656,71.1569976806641,71.7020034790039,70.786003112793,70.3830032348633
Guinea,GIN,Rural poverty headcount ratio at national poverty lines (% of rural population),SI.POV.RUHC,,,,,59.9,,,,,63,,,,,64.7,,,,,,
Guinea,GIN,Rural poverty gap at national poverty lines (%),SI.POV.RUGP,,,,,21.9,,,,,22,,,,,22.6,,,,,,
Guinea,GIN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,21.1640985820229,21.495465419002,20.981831237982,21.740683481506,21.6316147118148,20.7799678991953,23.3141959078042,22.2810649606166,15.5845634221954,16.819709229747,15.9800071865572,16.3606188802973,17.4849487339116,16.069749632643,16.8316731896045,17.5452721202204,17.5238163775906,18.4782420543413,17.5899466631447,17.8339599948943,17.8058952428077
Guinea,GIN,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,759447446.200437,744018738.484767,628481583.517949,616009820.002054,638054119.683031,716169586.751378,854779800.047191,654410868.402185,657671575.315509,1056600283.77324,1112876335.66096,1098927157.04772,1198325341.39989,1090354555.89476,1285610815.29988,1469699693.26261,1538323596.96893,1625014014.29153,1513530642.11352,1768292605.87498,1956830540.45056
Guinea,GIN,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,,,,52.94,,,,,,,,,,,,,,,,,
Guinea,GIN,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,,,1.059487921,,,,,,,,,,1.049296241,,,,,,,,
Guinea,GIN,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,57.8104772998466,55.6734304091763,59.1594798859076,56.80694881532,57.092703953815,58.9714595614242,59.4093808427197,58.8314410970077,59.5219460546477,59.0973988439306,58.9634997585414,,,,,,,,,,
Guinea,GIN,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,3153.960429,3244.00895,3285.565473,3682.036687,3666.594502,3101.214704,3230.915015,3577.698778,8826.844489,9742.715619,15632.278643,,,,,,,,,,
Guinea,GIN,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,56.5515998292626,50.2779377493754,53.4654611200577,50.0954316982137,50.9692954840704,54.7158116035081,54.7107084934645,53.0823619298131,47.9160552586542,47.7939532450086,46.1133281922535,,,,,,,,,,
Guinea,GIN,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,4625.19135039588,4770.21487205371,4714.19406370051,5139.49071964654,5239.54163717147,4847.02752880256,5016.38109319897,5365.88363803708,9698.16166829635,10508.4564999801,15362.8858538902,,,,,,,,,,
Guinea,GIN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,,0,0,0,0,0.309740798802676,0.702134694914911,0,1.33626192239567,1.61209191276134,1.88710150724682,2.18144980277555,2.51464235584784,2.90311360801795,1.19064770374876,3.81558800507876,4.31593321303661,5.62508521080997,6.7429158225868,8.80520142971706,
Guinea,GIN,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1468.2,1473.7,1492.1,1483,1487.2,1484.8,1491.3,1495.6,1502,1514,1464.7,1484.3,1184.7,1226,1152.2,1189.6,1119.8,1114.4,1143.6,1167.1,
Guinea,GIN,Surface area (sq. km),AG.SRF.TOTL.K2,245860,245860,245860,245860,245860,245860,245860,245860,245860,245860,245860,245860,245860,245860,245860,245860,245860,245860,245860,245860,245860
Guinea,GIN,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,70.35,73.76,77.54,80.76,84.04,88.42,94.04,99.22,106.74,111.64,118.58,125,133.38,130.64,137.02,139.38,132.57,134.86,136.04,,
Guinea,GIN,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,78.94,81.18,85.24,85.74,89.55,93.26,96.88,100.55,102.57,106.13,111.77,112.15,119.79,125.42,128.9,133.61,129.83,132.81,135.65,,
Guinea,GIN,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,78.86,81.6,86.59,85.21,89.21,93.26,96.93,100.64,102.43,106.53,111.3,110.12,117.39,123.26,125.98,131.01,128.2,131.11,133.94,,
Guinea,GIN,Cereal production (metric tons),AG.PRD.CREL.MT,1572228,1656065,1800810,1720945,1845827,1983588,2136216,2290039,2445151,2601213,2740273,2631430,2861146,3004174,3240342,3431379,3407745,3524779,3628152,3755665,
Guinea,GIN,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,19.3836477987421,22.7545454545455,25.0721265704979,,,,,,,,,,,,,,,,,,
Guinea,GIN,Rural land area (sq. km),AG.LND.TOTL.RU.K2,,,243431.1875,,,,,,,,,,243431.1875,,,,,,,,
Guinea,GIN,Land area (sq. km),AG.LND.TOTL.K2,245720,245720,245720,245720,245720,245720,245720,245720,245720,245720,245720,245720,245720,245720,245720,245720,245720,245720,245720,245720,245720
Guinea,GIN,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,,,,,1651,,,,,1651,,,,,1651,,1651,,,,
Guinea,GIN,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,,,,,,0.685446020410826,,,,,,,,,,,,,,,
Guinea,GIN,Forest area (% of land area),AG.LND.FRST.ZS,28.3900374409897,28.2435292202507,28.0970209995116,27.9505127787726,27.8040045580335,27.6574963372945,27.5109881165554,27.3644798958164,27.2179716750773,27.0714634543383,26.9249552335992,26.7784470128602,26.6319387921211,26.4854305713821,26.338922350643,26.192414129904,26.0459059091649,25.8993976884259,25.7528894676868,,
Guinea,GIN,Forest area (sq. km),AG.LND.FRST.K2,69760,69400,69040,68680,68320,67960,67600,67240,66880,66520,66160,65800,65440,65080,64720,64360,64000,63640,63280,,
Guinea,GIN,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,,,0.907711371,,,,,,,,,,0.907711371,,,,,,,,
Guinea,GIN,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,,,2223.028564,,,,,,,,,,2223.028564,,,,,,,,
Guinea,GIN,Permanent cropland (% of land area),AG.LND.CROP.ZS,2.56389386293342,2.60459059091649,2.60459059091649,2.60459059091649,2.64528731889956,2.7266807748657,2.76737750284877,2.76737750284877,2.76737750284877,2.76737750284877,2.80807423083184,2.84877095881491,2.84877095881491,2.84877095881491,2.84877095881491,2.84877095881491,2.84877095881491,2.84877095881491,2.84877095881491,,
Guinea,GIN,Land under cereal production (hectares),AG.LND.CREL.HA,1070825,1123737,1206934,1160412,1241115,1335963,1432422,1531176,1627913,1718070,1870890,1772804,2415040,2450394,2812308,2884400,3043295,3162813,3172538,3217834,
Guinea,GIN,Arable land (% of land area),AG.LND.ARBL.ZS,9.70616962396223,8.95328015627543,8.74572684356178,8.95328015627543,9.72651798795377,10.0724401758099,10.3776656356829,11.1549731401595,11.1916001953443,11.3950838352596,11.598567475175,11.598567475175,11.8020511150903,11.8020511150903,12.209018394921,12.6159856747518,12.6159856747518,12.6159856747518,12.6159856747518,,
Guinea,GIN,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.30340496701282,0.273130998717153,0.260777867980143,0.261373271802897,0.278357722050847,0.282757192229078,0.285690502180043,0.300891994922708,0.295463030859771,0.29417444250266,0.292644097953832,0.286016244317685,0.284531978254693,0.278298360985794,0.28163648446695,0.284591395608663,0.278002546323968,0.271166562048858,0.264089583957529,,
Guinea,GIN,Arable land (hectares),AG.LND.ARBL.HA,2385000,2200000,2149000,2200000,2390000,2475000,2550000,2741000,2750000,2800000,2850000,2850000,2900000,2900000,3000000,3100000,3100000,3100000,3100000,,
Guinea,GIN,Agricultural land (% of land area),AG.LND.AGRI.ZS,55.8155624287807,55.103369689077,54.8958163763633,55.103369689077,55.9173042487384,56.3446198925606,56.6905420804167,57.4678495848934,57.5044766400781,57.7079602799935,57.9521406478919,57.992837375875,58.1963210157903,58.1963210157903,58.603288295621,59.0102555754517,59.0102555754517,59.0102555754517,59.0102555754517,,
Guinea,GIN,Agricultural land (sq. km),AG.LND.AGRI.K2,137150,135400,134890,135400,137400,138450,139300,141210,141300,141800,142400,142500,143000,143000,144000,145000,145000,145000,145000,,
Guinea,GIN,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,1.00418410041841,0.793939393939394,1.03019607843137,0.919737322145202,0.883636363636364,1.21357142857143,1.29754385964912,0.634035087719298,0.932758620689655,3.58310344827586,2.93183325195313,2.86806774508569,1.09718706192509,2.699287109375,1.5685838859312,,
Guinea,GIN,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,4623,5006,5388,,,,,,,,,,,,,,,,,,
"Gambia, The",GMB,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,3.86169641324021,3.45806984417783,1.32388431171029,3.58260614484785,1.4138978814879,10.8817913772625,1.65222509318413,1.65089063668519,2.72799216440056,3.72883528549688,1.59729486360585,0.193224115465917,0.0426204456649882,2.33862474444102,6.00916628275144,0.418487060269964,0.211488955848194,0.901160502105477,9.4594021367751,0.599716368314498,
"Gambia, The",GMB,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.70047552950198,0.792191621647727,0.698166853533375,1.61445027676881,2.32362447040452,2.2488509558039,1.94012209926796,1.43685516329065,2.12632610322062,1.94454227290045,2.09017409884261,1.27904730832013,1.42159063336698,0.752870030949433,1.12920395610484,0.84402391124226,1.04493846825736,0.978601221817472,1.05032569583539,0.477918239701712,
"Gambia, The",GMB,Rural population (% of total population),SP.RUR.TOTL.ZS,53.943,53.039,52.132,51.225,50.317,49.445,48.712,47.98,47.249,46.519,45.789,45.063,44.338,43.616,42.895,42.18,41.472,40.772,40.082,39.401,38.73
"Gambia, The",GMB,Rural population growth (annual %),SP.RUR.TOTL.ZG,1.42563354285897,1.41194277912026,1.40232917759613,1.4097800562553,1.40872291433354,1.45180235609725,1.66999869076095,1.59208629320943,1.50810594158541,1.43904283105654,1.38850981195876,1.37574237866356,1.37342443002445,1.37665298554328,1.36346539009519,1.35393849350083,1.33334988879483,1.30616381974889,1.28177750075129,1.25489472331524,1.22915104668885
"Gambia, The",GMB,Rural population,SP.RUR.TOTL,667882,677379,686945,696698,706582,716915,728988,740687,751942,762841,773507,784222,795067,806088,817154,828293,839411,850447,861418,872296,883084
"Gambia, The",GMB,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,30.2180004119873,30.4839992523193,30.3010005950928,30.386999130249,30.988000869751,30.9290008544922,30.9050006866455,31.451000213623,30.9589996337891,30.7180004119873,31.0830001831055,30.882999420166,30.9029998779297,30.7840003967285,30.5389995574951,30.2299995422363,30.0860004425049,29.943000793457,29.9969997406006,29.9400005340576,29.7310009002686
"Gambia, The",GMB,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,25.0990009307861,25.2520008087158,25.0610008239746,25.0869998931885,25.6620006561279,25.5729999542236,25.4869995117188,26.0550003051758,25.6469993591309,25.4529991149902,25.7140007019043,25.5310001373291,25.5009994506836,25.4549999237061,25.1959991455078,24.9209995269775,24.8229999542236,24.6219997406006,24.7199993133545,24.6599998474121,24.4689998626709
"Gambia, The",GMB,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,38.2029991149902,38.5390014648438,38.2620010375977,38.359001159668,38.9109992980957,38.8429985046387,38.8390007019043,39.2610015869141,38.5730018615723,38.1829986572266,38.6240005493164,38.3639984130859,38.4010009765625,38.1150016784668,37.859001159668,37.4570007324219,37.2060012817383,37.0880012512207,37.0419998168945,36.9379997253418,36.6879997253418
"Gambia, The",GMB,Rural poverty headcount ratio at national poverty lines (% of rural population),SI.POV.RUHC,,,,,,,,,,,,,73.9,,,,,,,,
"Gambia, The",GMB,Rural poverty gap at national poverty lines (%),SI.POV.RUGP,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",GMB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,19.2035389947766,24.01224521455,24.5322844709577,25.4256323774963,24.1249321438198,26.7482904903386,26.8487026062942,27.0658841668536,21.8160119662769,20.4614367671481,25.1988755657164,26.2187465099804,28.9526854699572,18.8854660872851,20.3434462676852,25.3290308540944,22.3014078399543,23.5541033322672,24.9569920509578,23.0432910939026,
"Gambia, The",GMB,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,161364508.460881,195633395.05577,192067033.688886,174778035.5959,139499051.100021,130274558.805489,155396518.826111,168938006.11715,142910164.364331,163463462.976513,243365972.134605,236136396.390986,275573504.21248,169646440.269504,185130682.013025,346258384.87552,280788915.246927,328379441.116825,359954332.499328,343221706.806844,
"Gambia, The",GMB,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,,,43.31,,,,,,,,,,,,,,,,,,
"Gambia, The",GMB,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,,,8.633039207,,,,,,,,,,8.358096903,,,,,,,,
"Gambia, The",GMB,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,86.8711890696389,86.5829138120292,86.3423684667477,86.5732742653723,86.5821082880786,84.4789193540508,85.1988064521641,85.0271107935441,84.6768269447283,86.754072632316,85.4123005111088,,,,,,,,,,
"Gambia, The",GMB,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,277.61938431,283.641816,323.7069507,408.6149463,415.16813581,246.5963479,309.1375645,313.5595781,303.0961295,610.7277636,406.1484716,,,,,,,,,,
"Gambia, The",GMB,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,62.008685791599,62.0028293697459,62.5750168455253,64.6259275272789,63.9958546978877,55.7552877806427,59.2035576091434,59.1717927777894,58.7854378360237,68.1227624911327,62.1092328618107,,,,,,,,,,
"Gambia, The",GMB,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,407.031834491493,418.370291455297,451.674606343192,506.905741486442,505.371424797937,367.666536659014,434.843026212245,446.39555502321,450.074832723299,710.942773909959,554.756562460051,,,,,,,,,,
"Gambia, The",GMB,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,6.84565185691313,7.83107447357487,18.8190237392652,9.73357978962097,10.6202213116064,1.16307651398922,12.3615233010121,4.45646134390763,13.8997587368235,14.5908282836174,15.2645452100847,15.9537959010236,27.9823815820571,28.3083765815104,28.1289205831271,30.2527328204952,26.2235469943294,25.4776034251405,23.2735931024591,20.5182601236037,
"Gambia, The",GMB,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1027.9,1293,1295.8,1283.8,960.3,1199.7,1170.8,1040.3,1026.4,800.3,977.2,1051.7,1129.4,868.5,910.3,959.8,746.6,826.2,876.6,847.9,
"Gambia, The",GMB,Surface area (sq. km),AG.SRF.TOTL.K2,11300,11300,11300,11300,11300,11300,11300,11300,11300,11300,11300,11300,11300,11300,11300,11300,11300,11300,11300,11300,11300
"Gambia, The",GMB,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,83.04,83.77,84.63,85.39,88.15,96.15,99.2,99.76,101.04,103.36,104.94,108,107.09,105.67,107.16,106.2,108.69,110.77,106.73,,
"Gambia, The",GMB,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,66.37,89.61,97.99,105.37,71.34,87.97,106.72,93.93,99.34,75.58,102.35,120.27,134.81,90.9,108.34,100.36,88.97,101.24,106.73,,
"Gambia, The",GMB,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,59.17,91.03,101.86,112.49,64.48,85.21,109.6,91.83,98.57,65.08,101.09,124.59,145.03,85.13,107.72,97.17,80.17,96.16,105.32,,
"Gambia, The",GMB,Cereal production (metric tons),AG.PRD.CREL.MT,106713,151349,176100,200385,139258,204775,223852,205572,215263,150540,235059,311001,363549,183189,224260,227689,174825,205052,228569,217833,
"Gambia, The",GMB,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",GMB,Rural land area (sq. km),AG.LND.TOTL.RU.K2,,,10461.87305,,,,,,,,,,10461.87305,,,,,,,,
"Gambia, The",GMB,Land area (sq. km),AG.LND.TOTL.K2,10120,10120,10120,10120,10120,10120,10120,10120,10120,10120,10120,10120,10120,10120,10120,10120,10120,10120,10120,10120,10120
"Gambia, The",GMB,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,,,,,836,,,,,836,,,,,836,,836,,,,
"Gambia, The",GMB,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",GMB,Forest area (% of land area),AG.LND.FRST.ZS,45.1778668188766,45.3656132513356,45.5533596837945,45.7509881422925,45.9486166007905,46.1462450592885,46.3438735177866,46.5415019762846,46.7193663827045,46.8972338046953,47.075098211115,47.2529656331058,47.4308300395257,47.5889334094383,47.7470367793509,47.9051371336926,48.0632405036051,48.2213438735178,48.3794472434304,,
"Gambia, The",GMB,Forest area (sq. km),AG.LND.FRST.K2,4572.00012207031,4591.00006103516,4610,4630,4650,4670,4690,4710,4727.99987792969,4746.00006103516,4763.99993896484,4782.00012207031,4800,4816.00006103516,4832.00012207031,4847.99987792969,4863.99993896484,4880,4896.00006103516,,
"Gambia, The",GMB,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,,,16.07742481,,,,,,,,,,16.07742481,,,,,,,,
"Gambia, The",GMB,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,,,1753.734497,,,,,,,,,,1753.734497,,,,,,,,
"Gambia, The",GMB,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.494071146245059,0.494071146245059,0.494071146245059,0.494071146245059,0.494071146245059,0.494071146245059,0.494071146245059,0.494071146245059,0.494071146245059,0.494071146245059,0.494071146245059,0.494071146245059,0.494071146245059,0.494071146245059,0.494071146245059,0.494071146245059,0.494071146245059,0.494071146245059,0.494071146245059,,
"Gambia, The",GMB,Land under cereal production (hectares),AG.LND.CREL.HA,103813,117050,135900,156083,145021,170681,191203,197607,209731,188102,240543,295702,321902,210923,246366,237235,234152,248186,260757,256913,
"Gambia, The",GMB,Arable land (% of land area),AG.LND.ARBL.ZS,19.7628458498024,23.7154150197628,27.6679841897233,29.6442687747036,27.6679841897233,29.6442687747036,30.6324110671937,32.1146245059289,28.9525691699605,29.9407114624506,36.7588932806324,42.2924901185771,44.4664031620553,44.4664031620553,43.4782608695652,43.4782608695652,43.4782608695652,43.4782608695652,43.4782608695652,,
"Gambia, The",GMB,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.161534578495709,0.18792091348356,0.212490978619613,0.220576233352009,0.199393132758084,0.206907253823474,0.207146279352127,0.210527543156527,0.184109410001602,0.184773222884072,0.220211509603175,0.245937576675924,0.250948585653771,0.243487125212443,0.230969794925069,0.224065557508208,0.217386793357055,0.210944166914366,0.20473315127593,,
"Gambia, The",GMB,Arable land (hectares),AG.LND.ARBL.HA,200000,240000,280000,300000,280000,300000,310000,325000,293000,303000,372000,428000,450000,450000,440000,440000,440000,440000,440000,,
"Gambia, The",GMB,Agricultural land (% of land area),AG.LND.AGRI.ZS,54.5454545454545,54.5454545454545,54.5454545454545,53.3596837944664,51.0869565217391,50.098814229249,50.8893280632411,52.0750988142293,48.9130434782609,48.9130434782609,54.5454545454545,59.5849802371541,60.7707509881423,60.7707509881423,59.7826086956522,59.7826086956522,59.7826086956522,59.7826086956522,59.7826086956522,,
"Gambia, The",GMB,Agricultural land (sq. km),AG.LND.AGRI.K2,5520,5520,5520,5400,5170,5070,5150,5270,4950,4950,5520,6030,6150,6150,6050,6050,6050,6050,6050,,
"Gambia, The",GMB,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,9.40333333333333,8.09032258064516,9.75692307692308,10.8259385665529,8.97689768976898,4.26075268817204,6.34345794392523,7.3,10.2755555555556,2.64100001942028,0.413136378201571,0.67624998959628,0.85,1.23534089868719,,
"Gambia, The",GMB,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",GMB,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,,,,,,1.1042959341219,0.105679689791431,0.214107419984294,,,,,,,,,,,,,
Guinea-Bissau,GNB,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,,,,,,0.355182307073994,0.249258552792695,0.605912293660057,,,,,,,,,,,,,
Guinea-Bissau,GNB,Rural population (% of total population),SP.RUR.TOTL.ZS,64.512,64.135,63.757,63.378,62.996,62.613,62.228,61.843,61.455,61.066,60.675,60.284,59.889,59.492,59.092,58.69,58.285,57.877,57.467,57.055,56.64
Guinea-Bissau,GNB,Rural population growth (annual %),SP.RUR.TOTL.ZG,1.33394067990674,1.3663300415877,1.44130906110533,1.52915468912094,1.59955450294411,1.66414196730689,1.70825364227147,1.74462691756479,1.7692975020402,1.80050691881145,1.83406380494178,1.87752166069839,1.91565370824564,1.95301697314693,1.97646066485595,1.97816632853693,1.95276959619033,1.90800605937091,1.85968873290091,1.81260108068141,1.76375269884414
Guinea-Bissau,GNB,Rural population,SP.RUR.TOTL,744708,754953,765913,777715,790255,803516,817360,831745,846592,861973,877928,894567,911869,929853,948414,967362,986438,1005440,1024313,1043049,1061609
Guinea-Bissau,GNB,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,69.7320022583008,70.0619964599609,69.5240020751953,68.9990005493164,69.9589996337891,70.0449981689453,69.9079971313477,69.9089965820313,69.609001159668,69.5759963989258,69.9079971313477,69.5019989013672,69.4729995727539,68.879997253418,69.5270004272461,69.1370010375977,69.0640029907227,68.9759979248047,68.5230026245117,68.1900024414063,68.0260009765625
Guinea-Bissau,GNB,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,67.4229965209961,67.7760009765625,67.254997253418,66.7310028076172,67.6350021362305,67.7119979858398,67.6539993286133,67.6920013427734,67.4199981689453,67.3870010375977,67.7590026855469,67.3820037841797,67.3580017089844,66.8249969482422,67.484001159668,67.109001159668,67.0619964599609,67.0070037841797,66.5800018310547,66.2740020751953,66.1380004882813
Guinea-Bissau,GNB,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,72.4400024414063,72.7409973144531,72.1679992675781,71.629997253418,72.6449966430664,72.7269973754883,72.4810028076172,72.4229965209961,72.0800018310547,72.0370025634766,72.318000793457,71.8740005493164,71.8339996337891,71.1719970703125,71.8059997558594,71.3990020751953,71.2969970703125,71.1699981689453,70.6880035400391,70.3219985961914,70.1269989013672
Guinea-Bissau,GNB,Rural poverty headcount ratio at national poverty lines (% of rural population),SI.POV.RUHC,,,,,69.7,,,,,,,,75.6,,,,,,,,
Guinea-Bissau,GNB,Rural poverty gap at national poverty lines (%),SI.POV.RUGP,,,,,27.8,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,61.4162561576355,55.0408302685302,41.7286714348049,37.5079549999131,41.8319889041465,42.3458792171253,41.9916814279146,44.3582884245079,42.2604025631166,43.1756928934391,46.6677169502863,43.9999180334168,45.0880467997574,45.0224585558608,46.892498013993,44.1356110135222,41.1323465870759,46.7881252736562,46.3483590123963,49.1578077854646,47.4606077236468
Guinea-Bissau,GNB,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,126798494.385474,123537307.265838,154468624.868553,147135518.802901,173955599.248309,201730797.454853,223021748.874849,260292518.163658,250113742.830472,300498594.9371,403514652.461684,363790732.598553,382820118.842587,494517406.526979,463920524.493215,461565865.112137,433334344.629512,490249801.546878,546078452.203528,662077950.903513,692049711.562235
Guinea-Bissau,GNB,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,,,82.29,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,,,12.16095455,,,,,,,,,,11.98075826,,,,,,,,
Guinea-Bissau,GNB,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,90.6191038418593,90.4444669706171,90.7385115460147,90.417841960753,90.5882133335863,90.6203427016498,90.3846178547038,90.4096782665791,90.1799353782079,90.0783401987081,90.1448386826512,,,,,,,,,,
Guinea-Bissau,GNB,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,543.4326164,611.2741758,498.4560432,666.6179271,591.9927059,559.5481741,619.5248227,618.9342603,754.4649986,816.1933549,733.7995399,,,,,,,,,,
